date,code,spot,futures
2017/4/14,½¹Ãº,1300,1108
2017/4/14,È¼ÓÍ,3480,3699
2017/4/14,ÓñÃ×,1598.67,1639
2017/4/14,²£Á§,1270.4,1227
2017/4/14,¼×´¼,2610,2389
2017/4/14,°×ÌÇ,6775.33,6724
2017/4/14,°×Òø,4207.67,4263
2017/4/14,¹èÌú,5537.5,5150
2017/4/14,Ïß²Ä,3543.57,3270
2017/4/14,¾Û±ûÏ©,8291.67,7739
2017/4/14,¾ÛÒÒÏ©,9540,8840
2017/4/14,²ËÓÍ,6222.14,6306
2017/4/14,²Ë×Ñ,5102.5,5068
2017/4/14,²ËÆÉ,2468.75,2410
2017/4/14,ÂÝÎÆ¸Ö,3351.88,2942
2017/4/14,¶¹Ò»,3770,3861
2017/4/14,¶¹ÓÍ,5920,5944
2017/4/14,¶¹ÆÉ,3003.33,2830
2017/4/14,Ìú¿óÊ¯,547.78,507.5
2017/4/14,Ç¦,16600,16080
2017/4/14,Í­,45860,46110
2017/4/14,ÂÁ,13890,14225
2017/4/14,Ð¿,22300,21425
2017/4/14,Îý,141750,140970
2017/4/14,ÃÌ¹è,6600,5808
2017/4/14,Äø,80200,80680
2017/4/14,¼¦µ°,2335,3867
2017/4/14,»Æ½ð,286.72,287.7
2017/4/17,PTA,4976.36,5140
2017/4/17,PVC,5982.14,5640
2017/4/17,¶¯Á¦Ãº,603,622.4
2017/4/17,ÆÕÂó,2490,2604
2017/4/17,ÃÞ»¨,15847.4,15655
2017/4/17,×ØéµÓÍ,5772.5,5228
2017/4/17,Ïð½º,13766.7,14905
2017/4/17,Á¤Çà,2806.12,2502
2017/4/17,µí·Û,2113.12,2018
2017/4/17,ÈÈÔþ¾í°å,3041.33,2973
2017/4/17,½¹Ì¿,1763.33,1654
2017/4/17,½¹Ãº,1300,1128.5
2017/4/17,È¼ÓÍ,3430,3399
2017/4/17,ÓñÃ×,1603.33,1639
2017/4/17,²£Á§,1270.4,1216
2017/4/17,¼×´¼,2595,2391
2017/4/17,°×ÌÇ,6776,6787
2017/4/17,°×Òø,4238.33,4272
2017/4/17,¹èÌú,5379.17,5100
2017/4/17,Ïß²Ä,3531.43,3270
2017/4/17,¾Û±ûÏ©,8283.33,7670
2017/4/17,¾ÛÒÒÏ©,9480,8805
2017/4/17,²ËÓÍ,6237.14,6340
2017/4/17,²Ë×Ñ,5102.5,5009
2017/4/17,²ËÆÉ,2471.88,2419
2017/4/17,ÂÝÎÆ¸Ö,3333.75,2912
2017/4/17,¶¹Ò»,3760,3770
2017/4/17,¶¹ÓÍ,5920,5952
2017/4/17,¶¹ÆÉ,3006,2825
2017/4/17,Ìú¿óÊ¯,545.56,493
2017/4/17,Ç¦,16650,16400
2017/4/17,Í­,46360,46480
2017/4/17,ÂÁ,14440,14485
2017/4/17,Ð¿,22610,21860
2017/4/17,Îý,142000,142880
2017/4/17,ÃÌ¹è,6475,5768
2017/4/17,Äø,80150,80690
2017/4/17,¼¦µ°,2340,3932
2017/4/17,»Æ½ð,287.5,287.2
2017/4/18,PTA,4967.27,5140
2017/4/18,PVC,5916.43,5540
2017/4/18,¶¯Á¦Ãº,603,621
2017/4/18,ÆÕÂó,2493.33,2604
2017/4/18,ÃÞ»¨,15845.4,15875
2017/4/18,×ØéµÓÍ,5772.5,5176
2017/4/18,Ïð½º,13766.7,14610
2017/4/18,Á¤Çà,2797.29,2472
2017/4/18,µí·Û,2115.62,1997
2017/4/18,ÈÈÔþ¾í°å,2982.67,2881
2017/4/18,½¹Ì¿,1763.33,1604
2017/4/18,½¹Ãº,1300,1096.5
2017/4/18,È¼ÓÍ,3430,3399
2017/4/18,ÓñÃ×,1603.33,1628
2017/4/18,²£Á§,1270.4,1210
2017/4/18,¼×´¼,2595,2376
2017/4/18,°×ÌÇ,6778,6767
2017/4/18,°×Òø,4192,4239
2017/4/18,¹èÌú,5370.83,5148
2017/4/18,Ïß²Ä,3497.14,3270
2017/4/18,¾Û±ûÏ©,8212.5,7687
2017/4/18,¾ÛÒÒÏ©,9440,8820
2017/4/18,²ËÓÍ,6231.43,6314
2017/4/18,²Ë×Ñ,5102.5,5001
2017/4/18,²ËÆÉ,2477.5,2405
2017/4/18,ÂÝÎÆ¸Ö,3283.75,2824
2017/4/18,¶¹Ò»,3760,3714
2017/4/18,¶¹ÓÍ,5902.67,5902
2017/4/18,¶¹ÆÉ,3009.33,2812
2017/4/18,Ìú¿óÊ¯,525,468
2017/4/18,Ç¦,16550,16140
2017/4/18,Í­,46350,45850
2017/4/18,ÂÁ,14310,14495
2017/4/18,Ð¿,22310,21400
2017/4/18,Îý,142250,142300
2017/4/18,ÃÌ¹è,6475,5580
2017/4/18,Äø,80500,80240
2017/4/18,¼¦µ°,2330,3879
2017/4/18,»Æ½ð,285.84,286.45
2017/4/19,PTA,4934.55,5064
2017/4/19,PVC,5823.57,5530
2017/4/19,¶¯Á¦Ãº,599,531.6
2017/4/19,ÆÕÂó,2493.33,2604
2017/4/19,ÃÞ»¨,15851.1,15950
2017/4/19,×ØéµÓÍ,5717.5,5126
2017/4/19,Ïð½º,13266.7,14385
2017/4/19,Á¤Çà,2797.29,2510
2017/4/19,µí·Û,2115.62,1993
2017/4/19,ÈÈÔþ¾í°å,2956.67,2893
2017/4/19,½¹Ì¿,1776.67,1546
2017/4/19,½¹Ãº,1300,1078
2017/4/19,È¼ÓÍ,3430,3399
2017/4/19,ÓñÃ×,1603.33,1616
2017/4/19,²£Á§,1270.4,1243
2017/4/19,¼×´¼,2565,2402
2017/4/19,°×ÌÇ,6778,6801
2017/4/19,°×Òø,4166,4198
2017/4/19,¹èÌú,5358.33,5152
2017/4/19,Ïß²Ä,3442.31,3300
2017/4/19,¾Û±ûÏ©,8137.5,7668
2017/4/19,¾ÛÒÒÏ©,9290,8785
2017/4/19,²ËÓÍ,6197.86,6222
2017/4/19,²Ë×Ñ,5102.5,5005
2017/4/19,²ËÆÉ,2477.5,2449
2017/4/19,ÂÝÎÆ¸Ö,3235,2852
2017/4/19,¶¹Ò»,3760,3746
2017/4/19,¶¹ÓÍ,5849.33,5794
2017/4/19,¶¹ÆÉ,3003.33,2856
2017/4/19,Ìú¿óÊ¯,499.44,480
2017/4/19,Ç¦,16200,15915
2017/4/19,Í­,45980,45840
2017/4/19,ÂÁ,14090,14255
2017/4/19,Ð¿,21900,21025
2017/4/19,Îý,141500,140580
2017/4/19,ÃÌ¹è,6462.5,5710
2017/4/19,Äø,78500,79200
2017/4/19,¼¦µ°,2330,3759
2017/4/19,»Æ½ð,286.15,286.3
2017/4/20,PTA,4934.55,5036
2017/4/20,PVC,5802.14,5610
2017/4/20,¶¯Á¦Ãº,599,545.8
2017/4/20,ÆÕÂó,2493.33,2604
2017/4/20,ÃÞ»¨,15855.6,16025
2017/4/20,×ØéµÓÍ,5695,5146
2017/4/20,Ïð½º,13266.7,14800
2017/4/20,Á¤Çà,2797.29,2496
2017/4/20,µí·Û,2119.38,2010
2017/4/20,ÈÈÔþ¾í°å,2938,2930
2017/4/20,½¹Ì¿,1776.67,1605.5
2017/4/20,½¹Ãº,1300,1124.5
2017/4/20,È¼ÓÍ,3430,3399
2017/4/20,ÓñÃ×,1608.67,1626
2017/4/20,²£Á§,1270.4,1274
2017/4/20,¼×´¼,2540,2396
2017/4/20,°×ÌÇ,6778,6787
2017/4/20,°×Òø,4162.67,4200
2017/4/20,¹èÌú,5350,5174
2017/4/20,Ïß²Ä,3432.31,3162
2017/4/20,¾Û±ûÏ©,8100,7729
2017/4/20,¾ÛÒÒÏ©,9290,8830
2017/4/20,²ËÓÍ,6169.29,6266
2017/4/20,²Ë×Ñ,5102.5,4988
2017/4/20,²ËÆÉ,2477.5,2441
2017/4/20,ÂÝÎÆ¸Ö,3232.5,2889
2017/4/20,¶¹Ò»,3750,3752
2017/4/20,¶¹ÓÍ,5836.67,5816
2017/4/20,¶¹ÆÉ,3003.33,2844
2017/4/20,Ìú¿óÊ¯,494.44,488.5
2017/4/20,Ç¦,16200,16115
2017/4/20,Í­,45550,45560
2017/4/20,ÂÁ,13940,14350
2017/4/20,Ð¿,21950,21660
2017/4/20,Îý,141500,140960
2017/4/20,ÃÌ¹è,6450,5802
2017/4/20,Äø,78400,79680
2017/4/20,¼¦µ°,2290,3809
2017/4/20,»Æ½ð,285.3,286.1
2017/4/21,PTA,4895.45,5010
2017/4/21,PVC,5795,5660
2017/4/21,¶¯Á¦Ãº,599,541.6
2017/4/21,ÆÕÂó,2493.33,2604
2017/4/21,ÃÞ»¨,15864.4,16120
2017/4/21,×ØéµÓÍ,5682.5,5164
2017/4/21,Ïð½º,13826.7,14805
2017/4/21,Á¤Çà,2776.71,2472
2017/4/21,µí·Û,2120.62,2035
2017/4/21,ÈÈÔþ¾í°å,3004.67,2961
2017/4/21,½¹Ì¿,1776.67,1651
2017/4/21,½¹Ãº,1300,1138.5
2017/4/21,È¼ÓÍ,3430,3399
2017/4/21,ÓñÃ×,1612.67,1649
2017/4/21,²£Á§,1274.4,1285
2017/4/21,¼×´¼,2525,2382
2017/4/21,°×ÌÇ,6777.33,6763
2017/4/21,°×Òø,4133.33,4161
2017/4/21,¹èÌú,5345.83,5160
2017/4/21,Ïß²Ä,3436.15,3162
2017/4/21,¾Û±ûÏ©,8066.67,7642
2017/4/21,¾ÛÒÒÏ©,9255,8745
2017/4/21,²ËÓÍ,6169.29,6276
2017/4/21,²Ë×Ñ,5102.5,4960
2017/4/21,²ËÆÉ,2477.5,2436
2017/4/21,ÂÝÎÆ¸Ö,3243.12,2928
2017/4/21,¶¹Ò»,3750,3743
2017/4/21,¶¹ÓÍ,5836.67,5820
2017/4/21,¶¹ÆÉ,3006,2828
2017/4/21,Ìú¿óÊ¯,496.11,505.5
2017/4/21,Ç¦,16200,16045
2017/4/21,Í­,45880,46030
2017/4/21,ÂÁ,14120,14355
2017/4/21,Ð¿,22570,21860
2017/4/21,Îý,141000,139720
2017/4/21,ÃÌ¹è,6431.25,5932
2017/4/21,Äø,79200,79540
2017/4/21,¼¦µ°,2225,3810
2017/4/21,»Æ½ð,285.2,285.9
2017/4/24,PTA,4866.36,4996
2017/4/24,PVC,5732.14,5600
2017/4/24,¶¯Á¦Ãº,599,528
2017/4/24,ÆÕÂó,2492,2604
2017/4/24,ÃÞ»¨,15904.4,16000
2017/4/24,×ØéµÓÍ,5657.5,5190
2017/4/24,Ïð½º,13560,14815
2017/4/24,Á¤Çà,2776.71,2468
2017/4/24,µí·Û,2120.62,2011
2017/4/24,ÈÈÔþ¾í°å,2972.67,2956
2017/4/24,½¹Ì¿,1776.67,1599
2017/4/24,½¹Ãº,1300,1091.5
2017/4/24,È¼ÓÍ,3430,3399
2017/4/24,ÓñÃ×,1618,1642
2017/4/24,²£Á§,1274.4,1308
2017/4/24,¼×´¼,2525,2362
2017/4/24,°×ÌÇ,6764.67,6670
2017/4/24,°×Òø,4131,4139
2017/4/24,¹èÌú,5320.83,5202
2017/4/24,Ïß²Ä,3442.31,3162
2017/4/24,¾Û±ûÏ©,8012.5,7565
2017/4/24,¾ÛÒÒÏ©,9155,8640
2017/4/24,²ËÓÍ,6175.71,6350
2017/4/24,²Ë×Ñ,5102.5,4944
2017/4/24,²ËÆÉ,2472.5,2464
2017/4/24,ÂÝÎÆ¸Ö,3249.38,2927
2017/4/24,¶¹Ò»,3750,3735
2017/4/24,¶¹ÓÍ,5846,5874
2017/4/24,¶¹ÆÉ,3008,2857
2017/4/24,Ìú¿óÊ¯,516.11,503
2017/4/24,Ç¦,16050,15935
2017/4/24,Í­,45820,45910
2017/4/24,ÂÁ,14040,14330
2017/4/24,Ð¿,22150,21525
2017/4/24,Îý,139000,137220
2017/4/24,ÃÌ¹è,6406.25,5858
2017/4/24,Äø,77800,78790
2017/4/24,¼¦µ°,2150,3785
2017/4/24,»Æ½ð,284.6,283.9
2017/4/25,PTA,4840.91,4946
2017/4/25,PVC,5717.86,5535
2017/4/25,¶¯Á¦Ãº,599,526.8
2017/4/25,ÆÕÂó,2492,2604
2017/4/25,ÃÞ»¨,15925.9,15810
2017/4/25,×ØéµÓÍ,5577.5,5070
2017/4/25,Ïð½º,13560,14670
2017/4/25,Á¤Çà,2782.59,2568
2017/4/25,µí·Û,2123.12,1984
2017/4/25,ÈÈÔþ¾í°å,3005.33,2992
2017/4/25,½¹Ì¿,1776.67,1604.5
2017/4/25,½¹Ãº,1301.67,1085
2017/4/25,È¼ÓÍ,3430,3399
2017/4/25,ÓñÃ×,1621.33,1630
2017/4/25,²£Á§,1274.4,1294
2017/4/25,¼×´¼,2450,2346
2017/4/25,°×ÌÇ,6756.67,6641
2017/4/25,°×Òø,4124,4150
2017/4/25,¹èÌú,5320.83,5256
2017/4/25,Ïß²Ä,3453.85,3162
2017/4/25,¾Û±ûÏ©,7966.67,7553
2017/4/25,¾ÛÒÒÏ©,9115,8580
2017/4/25,²ËÓÍ,6177.86,6306
2017/4/25,²Ë×Ñ,5102.5,4917
2017/4/25,²ËÆÉ,2475,2460
2017/4/25,ÂÝÎÆ¸Ö,3260.62,2948
2017/4/25,¶¹Ò»,3750,3726
2017/4/25,¶¹ÓÍ,5852.67,5814
2017/4/25,¶¹ÆÉ,3006.67,2851
2017/4/25,Ìú¿óÊ¯,510.56,498
2017/4/25,Ç¦,16050,15885
2017/4/25,Í­,46070,46030
2017/4/25,ÂÁ,14120,14375
2017/4/25,Ð¿,22280,21555
2017/4/25,Îý,139250,137610
2017/4/25,ÃÌ¹è,6437.5,6058
2017/4/25,Äø,78000,77800
2017/4/25,¼¦µ°,2155,3851
2017/4/25,»Æ½ð,283.85,283.9
2017/4/26,PTA,4821.82,4934
2017/4/26,PVC,5717.86,5560
2017/4/26,¶¯Á¦Ãº,598,525.6
2017/4/26,ÆÕÂó,2492,2604
2017/4/26,ÃÞ»¨,15923,16070
2017/4/26,×ØéµÓÍ,5552.5,5110
2017/4/26,Ïð½º,13613.3,14510
2017/4/26,Á¤Çà,2782.59,2532
2017/4/26,µí·Û,2123.12,1978
2017/4/26,ÈÈÔþ¾í°å,3044,3020
2017/4/26,½¹Ì¿,1776.67,1570.5
2017/4/26,½¹Ãº,1301.67,1080
2017/4/26,È¼ÓÍ,3460,3399
2017/4/26,ÓñÃ×,1620.67,1635
2017/4/26,²£Á§,1275.2,1277
2017/4/26,¼×´¼,2450,2370
2017/4/26,°×ÌÇ,6755.33,6661
2017/4/26,°×Òø,4108,4120
2017/4/26,¹èÌú,5320.83,5466
2017/4/26,Ïß²Ä,3491.92,3006
2017/4/26,¾Û±ûÏ©,7958.33,7668
2017/4/26,¾ÛÒÒÏ©,9055,8635
2017/4/26,²ËÓÍ,6179.29,6280
2017/4/26,²Ë×Ñ,5102.5,4910
2017/4/26,²ËÆÉ,2475,2403
2017/4/26,ÂÝÎÆ¸Ö,3303.75,2967
2017/4/26,¶¹Ò»,3750,3725
2017/4/26,¶¹ÓÍ,5832,5830
2017/4/26,¶¹ÆÉ,2992,2806
2017/4/26,Ìú¿óÊ¯,512.22,496.5
2017/4/26,Ç¦,16150,16030
2017/4/26,Í­,46150,46230
2017/4/26,ÂÁ,14180,14375
2017/4/26,Ð¿,22400,21645
2017/4/26,Îý,138750,138290
2017/4/26,ÃÌ¹è,6437.5,6268
2017/4/26,Äø,78000,77990
2017/4/26,¼¦µ°,2165,3917
2017/4/26,»Æ½ð,282.25,282.45
2017/4/27,PTA,4821.82,4950
2017/4/27,PVC,5717.86,5770
2017/4/27,¶¯Á¦Ãº,598,529.8
2017/4/27,ÆÕÂó,2492,2604
2017/4/27,ÃÞ»¨,15924.4,16125
2017/4/27,×ØéµÓÍ,5602.5,5172
2017/4/27,Ïð½º,13446.7,14610
2017/4/27,Á¤Çà,2782.59,2586
2017/4/27,µí·Û,2123.12,1957
2017/4/27,ÈÈÔþ¾í°å,3059.33,3063
2017/4/27,½¹Ì¿,1776.67,1599
2017/4/27,½¹Ãº,1301.67,1116.5
2017/4/27,È¼ÓÍ,3480,3399
2017/4/27,ÓñÃ×,1622,1623
2017/4/27,²£Á§,1275.2,1296
2017/4/27,¼×´¼,2440,2395
2017/4/27,°×ÌÇ,6752,6609
2017/4/27,°×Òø,4091,4115
2017/4/27,¹èÌú,5320.83,5402
2017/4/27,Ïß²Ä,3514.23,2652
2017/4/27,¾Û±ûÏ©,7966.67,7781
2017/4/27,¾ÛÒÒÏ©,9055,8680
2017/4/27,²ËÓÍ,6179.29,6342
2017/4/27,²Ë×Ñ,5102.5,4930
2017/4/27,²ËÆÉ,2475,2392
2017/4/27,ÂÝÎÆ¸Ö,3307.5,3016
2017/4/27,¶¹Ò»,3750,3730
2017/4/27,¶¹ÓÍ,5841.33,5846
2017/4/27,¶¹ÆÉ,2983.33,2792
2017/4/27,Ìú¿óÊ¯,516.78,506
2017/4/27,Ç¦,16150,16055
2017/4/27,Í­,46190,46290
2017/4/27,ÂÁ,14170,14375
2017/4/27,Ð¿,22500,21750
2017/4/27,Îý,140250,141050
2017/4/27,ÃÌ¹è,6775,6428
2017/4/27,Äø,77350,77920
2017/4/27,¼¦µ°,2160,3885
2017/4/27,»Æ½ð,283,282.85
2017/4/28,PTA,4828.64,4938
2017/4/28,PVC,5657.14,5880
2017/4/28,¶¯Á¦Ãº,598,527.2
2017/4/28,ÆÕÂó,2492,2604
2017/4/28,ÃÞ»¨,15938.7,15875
2017/4/28,×ØéµÓÍ,5580,5178
2017/4/28,Ïð½º,13723.3,14760
2017/4/28,Á¤Çà,2782.59,2638
2017/4/28,µí·Û,2121.88,1946
2017/4/28,ÈÈÔþ¾í°å,3122,3149
2017/4/28,½¹Ì¿,1776.67,1629
2017/4/28,½¹Ãº,1301.67,1127
2017/4/28,È¼ÓÍ,3480,3399
2017/4/28,ÓñÃ×,1622,1622
2017/4/28,²£Á§,1275.2,1299
2017/4/28,¼×´¼,2420,2396
2017/4/28,°×ÌÇ,6750.67,6600
2017/4/28,°×Òø,4091.67,4110
2017/4/28,¹èÌú,5320.83,5364
2017/4/28,Ïß²Ä,3513.08,2797
2017/4/28,¾Û±ûÏ©,7966.67,7849
2017/4/28,¾ÛÒÒÏ©,9055,8880
2017/4/28,²ËÓÍ,6156.43,6312
2017/4/28,²Ë×Ñ,5102.5,4930
2017/4/28,²ËÆÉ,2478.12,2399
2017/4/28,ÂÝÎÆ¸Ö,3349.38,3115
2017/4/28,¶¹Ò»,3750,3754
2017/4/28,¶¹ÓÍ,5835.33,5820
2017/4/28,¶¹ÆÉ,2978,2799
2017/4/28,Ìú¿óÊ¯,517.78,521
2017/4/28,Ç¦,16250,16265
2017/4/28,Í­,46240,46330
2017/4/28,ÂÁ,14050,14015
2017/4/28,Ð¿,22500,21900
2017/4/28,Îý,141500,142420
2017/4/28,ÃÌ¹è,6818.75,6376
2017/4/28,Äø,78750,79300
2017/4/28,¼¦µ°,2160,3931
2017/4/28,»Æ½ð,282.6,283.2
2017/5/2,PTA,4847.27,4984
2017/5/2,PVC,5692.86,5835
2017/5/2,¶¯Á¦Ãº,598,530.4
2017/5/2,ÆÕÂó,2492,2604
2017/5/2,ÃÞ»¨,15957.6,15965
2017/5/2,×ØéµÓÍ,5650,5246
2017/5/2,Ïð½º,14070,15245
2017/5/2,Á¤Çà,2788.47,2634
2017/5/2,µí·Û,2122.5,1964
2017/5/2,ÈÈÔþ¾í°å,3199.33,3142
2017/5/2,½¹Ì¿,1776.67,1628.5
2017/5/2,½¹Ãº,1301.67,1141
2017/5/2,È¼ÓÍ,3480,3399
2017/5/2,ÓñÃ×,1620,1649
2017/5/2,²£Á§,1275.2,1298
2017/5/2,¼×´¼,2415,2399
2017/5/2,°×ÌÇ,6750.67,6691
2017/5/2,°×Òø,4018.33,4037
2017/5/2,¹èÌú,5329.17,5420
2017/5/2,Ïß²Ä,3620,2936
2017/5/2,¾Û±ûÏ©,7966.67,7833
2017/5/2,¾ÛÒÒÏ©,9075,8880
2017/5/2,²ËÓÍ,6156.43,6432
2017/5/2,²Ë×Ñ,5102.5,4910
2017/5/2,²ËÆÉ,2481.88,2477
2017/5/2,ÂÝÎÆ¸Ö,3456.88,3134
2017/5/2,¶¹Ò»,3750,3841
2017/5/2,¶¹ÓÍ,5860.67,5894
2017/5/2,¶¹ÆÉ,2984,2879
2017/5/2,Ìú¿óÊ¯,527.78,533.5
2017/5/2,Ç¦,16500,16360
2017/5/2,Í­,46870,46790
2017/5/2,ÂÁ,13940,13855
2017/5/2,Ð¿,23070,22230
2017/5/2,Îý,144250,144660
2017/5/2,ÃÌ¹è,6800,6280
2017/5/2,Äø,79900,80030
2017/5/2,¼¦µ°,2185,3928
2017/5/2,»Æ½ð,281.3,283.9
2017/5/3,PTA,4860,4984
2017/5/3,PVC,5697.86,5775
2017/5/3,¶¯Á¦Ãº,597,528.6
2017/5/3,ÆÕÂó,2490.67,2604
2017/5/3,ÃÞ»¨,15963.3,16120
2017/5/3,×ØéµÓÍ,5650,5234
2017/5/3,Ïð½º,14010,15095
2017/5/3,Á¤Çà,2788.47,2634
2017/5/3,µí·Û,2124.38,1949
2017/5/3,ÈÈÔþ¾í°å,3168,3112
2017/5/3,½¹Ì¿,1776.67,1573.5
2017/5/3,½¹Ãº,1301.67,1106
2017/5/3,È¼ÓÍ,3480,3786
2017/5/3,ÓñÃ×,1622,1637
2017/5/3,²£Á§,1277.6,1297
2017/5/3,¼×´¼,2400,2380
2017/5/3,°×ÌÇ,6751.33,6658
2017/5/3,°×Òø,4016,4035
2017/5/3,¹èÌú,5329.17,5446
2017/5/3,Ïß²Ä,3622.31,3012
2017/5/3,¾Û±ûÏ©,7966.67,7794
2017/5/3,¾ÛÒÒÏ©,9075,8840
2017/5/3,²ËÓÍ,6184.29,6434
2017/5/3,²Ë×Ñ,5102.5,4910
2017/5/3,²ËÆÉ,2481.88,2467
2017/5/3,ÂÝÎÆ¸Ö,3456.88,3131
2017/5/3,¶¹Ò»,3750,3828
2017/5/3,¶¹ÓÍ,5880.67,5886
2017/5/3,¶¹ÆÉ,2995.33,2861
2017/5/3,Ìú¿óÊ¯,541.67,523
2017/5/3,Ç¦,16250,16150
2017/5/3,Í­,46610,46580
2017/5/3,ÂÁ,13790,13960
2017/5/3,Ð¿,22640,21895
2017/5/3,Îý,142500,142960
2017/5/3,ÃÌ¹è,6800,6424
2017/5/3,Äø,79275,79380
2017/5/3,¼¦µ°,2200,3841
2017/5/3,»Æ½ð,280.55,283.3
2017/5/4,PTA,4860,4890
2017/5/4,PVC,5690.71,5605
2017/5/4,¶¯Á¦Ãº,597,514.2
2017/5/4,ÆÕÂó,2490.67,2417
2017/5/4,ÃÞ»¨,15983.3,16155
2017/5/4,×ØéµÓÍ,5610,5206
2017/5/4,Ïð½º,14010,14080
2017/5/4,Á¤Çà,2788.47,2534
2017/5/4,µí·Û,2124.38,1959
2017/5/4,ÈÈÔþ¾í°å,3083.33,2891
2017/5/4,½¹Ì¿,1776.67,1493
2017/5/4,½¹Ãº,1301.67,1049.5
2017/5/4,È¼ÓÍ,3460,3816
2017/5/4,ÓñÃ×,1623.33,1640
2017/5/4,²£Á§,1277.6,1246
2017/5/4,¼×´¼,2365,2277
2017/5/4,°×ÌÇ,6751.33,6733
2017/5/4,°×Òø,3966,3933
2017/5/4,¹èÌú,5325,5244
2017/5/4,Ïß²Ä,3574.62,2922
2017/5/4,¾Û±ûÏ©,7929.17,7592
2017/5/4,¾ÛÒÒÏ©,9085,8755
2017/5/4,²ËÓÍ,6182.86,6426
2017/5/4,²Ë×Ñ,5102.5,4901
2017/5/4,²ËÆÉ,2484.38,2473
2017/5/4,ÂÝÎÆ¸Ö,3421.88,2931
2017/5/4,¶¹Ò»,3750,3809
2017/5/4,¶¹ÓÍ,5876.67,5848
2017/5/4,¶¹ÆÉ,3005.33,2869
2017/5/4,Ìú¿óÊ¯,533.89,485
2017/5/4,Ç¦,16100,15960
2017/5/4,Í­,45490,45180
2017/5/4,ÂÁ,13770,13890
2017/5/4,Ð¿,22230,21380
2017/5/4,Îý,141500,141580
2017/5/4,ÃÌ¹è,6762.5,6202
2017/5/4,Äø,77350,76270
2017/5/4,¼¦µ°,2230,3846
2017/5/4,»Æ½ð,277.5,279.65
2017/5/5,PTA,4710,4788
2017/5/5,PVC,5696.43,5615
2017/5/5,¶¯Á¦Ãº,597,511.2
2017/5/5,ÆÕÂó,2490.67,2417
2017/5/5,ÃÞ»¨,16020.4,15815
2017/5/5,×ØéµÓÍ,5610,5200
2017/5/5,Ïð½º,13100,13600
2017/5/5,Á¤Çà,2788.47,2418
2017/5/5,µí·Û,2124.38,1969
2017/5/5,ÈÈÔþ¾í°å,3001.33,2887
2017/5/5,½¹Ì¿,1770,1477.5
2017/5/5,½¹Ãº,1301.67,1020
2017/5/5,È¼ÓÍ,3430,3399
2017/5/5,ÓñÃ×,1624.67,1640
2017/5/5,²£Á§,1277.6,1229
2017/5/5,¼×´¼,2295,2231
2017/5/5,°×ÌÇ,6752,6667
2017/5/5,°×Òø,3865.67,3923
2017/5/5,¹èÌú,5312.5,5204
2017/5/5,Ïß²Ä,3526.15,2953
2017/5/5,¾Û±ûÏ©,7904.17,7521
2017/5/5,¾ÛÒÒÏ©,9085,8705
2017/5/5,²ËÓÍ,6182.86,6350
2017/5/5,²Ë×Ñ,5102.5,4901
2017/5/5,²ËÆÉ,2484.38,2449
2017/5/5,ÂÝÎÆ¸Ö,3373.75,2931
2017/5/5,¶¹Ò»,3750,3813
2017/5/5,¶¹ÓÍ,5856,5810
2017/5/5,¶¹ÆÉ,2996,2841
2017/5/5,Ìú¿óÊ¯,503.89,461.5
2017/5/5,Ç¦,16150,15965
2017/5/5,Í­,45270,44980
2017/5/5,ÂÁ,13860,13950
2017/5/5,Ð¿,22250,21305
2017/5/5,Îý,141000,140700
2017/5/5,ÃÌ¹è,6762.5,6308
2017/5/5,Äø,75600,74820
2017/5/5,¼¦µ°,2235,3832
2017/5/5,»Æ½ð,274.75,278.8
2017/5/8,PTA,4698.18,4818
2017/5/8,PVC,5696.43,5650
2017/5/8,¶¯Á¦Ãº,597,508
2017/5/8,ÆÕÂó,2490.67,2417
2017/5/8,ÃÞ»¨,16019,15500
2017/5/8,×ØéµÓÍ,5680,5354
2017/5/8,Ïð½º,13180,13565
2017/5/8,Á¤Çà,2791.41,2456
2017/5/8,µí·Û,2124.38,1975
2017/5/8,ÈÈÔþ¾í°å,3038.67,2931
2017/5/8,½¹Ì¿,1770,1498.5
2017/5/8,½¹Ãº,1301.67,1039
2017/5/8,È¼ÓÍ,3440,3399
2017/5/8,ÓñÃ×,1627.33,1642
2017/5/8,²£Á§,1277.6,1235
2017/5/8,¼×´¼,2280,2248
2017/5/8,°×ÌÇ,6752,6636
2017/5/8,°×Òø,3912.67,3934
2017/5/8,¹èÌú,5304.17,5278
2017/5/8,Ïß²Ä,3551.54,3046
2017/5/8,¾Û±ûÏ©,7866.67,7570
2017/5/8,¾ÛÒÒÏ©,9065,8735
2017/5/8,²ËÓÍ,6228.57,6452
2017/5/8,²Ë×Ñ,5102.5,4903
2017/5/8,²ËÆÉ,2484.38,2420
2017/5/8,ÂÝÎÆ¸Ö,3426.25,3004
2017/5/8,¶¹Ò»,3750,3831
2017/5/8,¶¹ÓÍ,5876,5898
2017/5/8,¶¹ÆÉ,2980.67,2818
2017/5/8,Ìú¿óÊ¯,485,466.5
2017/5/8,Ç¦,16000,15920
2017/5/8,Í­,45020,44670
2017/5/8,ÂÁ,13740,13695
2017/5/8,Ð¿,22100,21230
2017/5/8,Îý,140000,139610
2017/5/8,ÃÌ¹è,6762.5,6426
2017/5/8,Äø,75700,75730
2017/5/8,¼¦µ°,2210,3638
2017/5/8,»Æ½ð,275.65,278.5
2017/5/9,PTA,4707.27,4820
2017/5/9,PVC,5692.86,5810
