date,close,预焙阳极：产量：中国（月）,废铝：回收量合计：中国（月）,废铝：社会库存：中国（月）,铝土矿：进口：港口库存：中国（周）,铝土矿：进口：压港量：中国港口（周）,铝土矿：进口：港口发运量：全球主要国家（周）,铝土矿：进口：海漂库存：全球主要国家（周）,国际铝业协会：氧化铝：产量：中国（月）,国际铝业协会：氧化铝：化学品级：产量：中国（月）,国际铝业协会：氧化铝：冶金级：产量：中国（月）,氧化铝：建成产能：中国（月）,氧化铝：运行产能：中国（月）,氧化铝：产量：中国（月）,氧化铝：港口库存：中国（周）,统计局：中国：工业产品：产量：电解铝（月）,国际铝业协会：原铝：产量：中国（月）,电解铝：建成产能：中国（月）,电解铝：运行产能：中国（月）,电解铝：产能利用率：中国（月）,电解铝：消费量：中国（月）,电解铝：供需平衡：中国（月）,电解铝：供应量：中国（月）,电解铝：铝水比例：中国（月）,电解铝：现货库存：中国（日）,电解铝：厂内库存：中国（周）,电解铝：出库量：中国（周）,SHFE：铝：期货库存（日）,SHFE：铝：期货库存：保税商品（日）,SHFE：铝：可用库容量（周）,铝板带箔：建成产能：中国（月）,铝板带箔：加权平均开工率：中国（月）,铝板带箔：产量：中国（月）,铝型材：产量：中国（月）,铝型材：加权平均开工率：中国（月）,铝杆线：开工率：中国（月）,铝杆线：运行产能：中国（月）,铝杆线：建成产能：中国（月）,铝杆：产量：中国（月）,铝棒：产量：中国（月）,铝棒：建成产能：中国（月）,铝棒：运行产能：中国（月）,铝棒：6063：厂内库存：中国（周）,原铝系铝合金锭：建成产能：中国（月）,再生铝合金锭：建成产能：中国（月）,原铝系铝合金锭：开工率：中国（月）,再生铝合金锭：开工率：中国（月）,原铝系铝合金锭：产量：中国（月）,再生铝合金锭：产量：中国（月）,电解铝：产量：中国（周）,电解铝：净进口数量：中国（月）,SHFE：铝：交割库库存（周）,SHFE：铝：可用库容量：保税商品（周）,铝棒：出库量（周）,铝棒：6063：现货库存：中国（日）
"2020-03-04","13205","","","","","","","","","","","","","","","","","","","","","","","","","","","220257","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-05","13245","","","","","","","","","","","","","","","","","","","","","","","","150.3","","","220257","0","","","","","","","","","","","","","","","","","","","","","","","","","","26.9"
"2020-03-06","13175","","","","2980.5","","","","","","","","","","79.5","","","","","","","","","","","54.2","15.6","226117","0","1041562","","","","","","","","","","","","","","","","","","","","","","479472","10000","4.05",""
"2020-03-09","12890","","","","","","","","","","","","","","","","","","","","","","","","156.4","","","234746","0","","","","","","","","","","","","","","","","","","","","","","","","","","25.55"
"2020-03-10","12985","","","","","","","","","","","","","","","","","","","","","","","","","","","246675","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-11","12935","","","","","","","","","","","","","","","","","","","","","","","","","","","254417","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-12","12870","","","","","","","","","","","","","","","","","","","","","","","","161.8","","","256721","0","","","","","","","","","","","","","","","","","","","","","","","","","","24.35"
"2020-03-13","12920","","","","2972.5","","","","","","","","","","75.1","","","","","","","","","","","50.1","15","271438","0","985081","","","","","","","","","","","","","","","","","","","","","","519542","10000","4.8",""
"2020-03-16","12820","","","","","","","","","","","","","","","","","","","","","","","","165.6","","","294189","0","","","","","","","","","","","","","","","","","","","","","","","","","","23.15"
"2020-03-17","12740","","","","","","","","","","","","","","","","","","","","","","","","","","","304212","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-18","12300","","","","","","","","","","","","","","","","","","","","","","","","","","","301491","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-19","11805","","","","","","","","","","","","","","","","","","","","","","","","168.7","","","301918","0","","","","","","","","","","","","","","","","","","","","","","","","","","22.5"
"2020-03-20","11995","","","","2959.7","","","","","","","","","","76.1","","","","","","","","","","","47.6","17.3","296369","0","957842","","","","","","","","","","","","","","","","","","","","","","533994","10000","4.25",""
"2020-03-23","11345","","","","","","","","","","","","","","","","","","","","","","","","169.3","","","287706","0","","","","","","","","","","","","","","","","","","","","","","","","","","21.75"
"2020-03-24","11435","","","","","","","","","","","","","","","","","","","","","","","","","","","294013","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-25","11700","","","","","","","","","","","","","","","","","","","","","","","","","","","290209","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-03-26","11640","","","","","","","","","","","","","","","","","","","","","","","","169.8","","","290784","0","","","","","","","","","","","","","","","","","","","","","","","","","","21.15"
"2020-03-27","11740","","","","2817","","","","","","","","","","74.7","","","","","","","","","","","49.2","18.4","291383","0","966634","","","","","","","","","","","","","","","","","","","","","","528072","10000","3.59",""
"2020-03-30","11515","","","","","","","","","","","","","","","","","","","","","","","","170.9","","","304807","0","","","","","","","","","","","","","","","","","","","","","","","","","","20"
"2020-03-31","11590","63.2","19897","24404","","","","","5580","279","5301","8540","6510","553","","296.9","3065","4963","3663","73.81","","","","68","","","","305927","0","","1613","58.3","46.64","49.41","51.71","56","399","652.1","30.44","99.75","2763","1203","","28.4","74.67","31.5","42","8.29","31.2","","","","","",""
"2020-04-01","11445","","","","","","","","","","","","","","","","","","","","","","","","","","","305203","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-02","11475","","","","","","","","","","","","","","","","","","","","","","","","171","","","302363","0","","","","","","","","","","","","","","","","","","","","","","","","","","19.2"
"2020-04-03","11545","","","","2648.2","","","","","","","","","","75.7","","","","","","","","","","","47.6","20.5","299296","0","963042","","","","","","","","","","","","","","","","","","","","","","521830","10000","4.82",""
"2020-04-07","11620","","","","","","","","","","","","","","","","","","","","","","","","167.9","","","315782","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.95"
"2020-04-08","11620","","","","","","","","","","","","","","","","","","","","","","","","","","","314582","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-09","11655","","","","","","","","","","","","","","","","","","","","","","","","165","","","313779","0","","","","","","","","","","","","","","","","","","","","","","","","","","18.55"
"2020-04-10","11845","","","","2613","","","","","","","","","","77.1","","","","","","","","","","","42.2","20.8","295024","0","972532","","","","","","","","","","","","","","","","","","","","","","511252","10000","4.05",""
"2020-04-13","11755","","","","","","","","","","","","","","","","","","","","","","","","158.7","","","291730","0","","","","","","","","","","","","","","","","","","","","","","","","","","17.9"
"2020-04-14","11770","","","","","","","","","","","","","","","","","","","","","","","","","","","299745","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-15","11950","","","","","","","","","","","","","","","","","","","","","","","","","","","294095","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-16","12085","","","","","","","","","","","","","","","","","","","","","","","","151.4","","","289918","0","","","","","","","","","","","","","","","","","","","","","","","","","","17.85"
"2020-04-17","12410","","","","2636","","","","","","","","","","72.1","","","","","","","","","","","39.5","23.7","288564","0","982655","","","","","","","","","","","","","","","","","","","","","","485802","10000","4.88",""
"2020-04-20","12340","","","","","","","","","","","","","","","","","","","","","","","","143.6","","","286344","0","","","","","","","","","","","","","","","","","","","","","","","","","","16.7"
"2020-04-21","12105","","","","","","","","","","","","","","","","","","","","","","","","","","","277251","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-22","12195","","","","","","","","","","","","","","","","","","","","","","","","","","","266689","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-23","12245","","","","","","","","","","","","","","","","","","","","","","","","135.4","","","260086","0","","","","","","","","","","","","","","","","","","","","","","","","","","15.25"
"2020-04-24","12285","","","","2623","","","","","","","","","","75.3","","","","","","","","","","","36.5","22.6","251191","0","1025918","","","","","","","","","","","","","","","","","","","","","","458403","10000","4.56",""
"2020-04-27","12410","","","","","","","","","","","","","","","","","","","","","","","","127.6","","","236214","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.85"
"2020-04-28","12485","","","","","","","","","","","","","","","","","","","","","","","","","","","229427","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-29","12585","","","","","","","","","","","","","","","","","","","","","","","","","","","221136","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-04-30","12660","65.1","37658","18718","","","","","5610","280","5330","8540","6510","553","","296.7","2993","4963","3633.5","73.21","","","","73","120.6","","","213734","0","","1613","75.6","60.08","56.53","59.47","56","417","664.1","31.16","115.85","2763","1283.5","","28.4","74.81","40.12","49","10.41","36.34","","","","","","13.8"
"2020-05-01","","","","","2569.8","","","","","","","","","","82.1","","","","","","","","","","","32.2","22.2","","","1066859","","","","","","","","","","","","","","","","","","","","","","410543","10000","3.35",""
"2020-05-06","12740","","","","","","","","","","","","","","","","","","","","","","","","115.5","","","203758","0","","","","","","","","","","","","","","","","","","","","","","","","","","14.45"
"2020-05-07","12620","","","","","","","","","","","","","","","","","","","","","","","","","","","189754","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-08","12430","","","","2564.8","","","","","","","","","","76.1","","","","","","","","","","113","27.4","16.1","179554","0","1103088","","","","","","","","","","","","","","","","","","","","","","388899","10000","3.14","14.15"
"2020-05-11","12535","","","","","","","","","","","","","","","","","","","","","","","","108","","","177108","0","","","","","","","","","","","","","","","","","","","","","","","","","","13.95"
"2020-05-12","12415","","","","","","","","","","","","","","","","","","","","","","","","","","","174429","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-13","12495","","","","","","","","","","","","","","","","","","","","","","","","","","","171444","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-14","12530","","","","","","","","","","","","","","","","","","","","","","","","103.7","","","169243","0","","","","","","","","","","","","","","","","","","","","","","","","","","12.3"
"2020-05-15","12600","","","","2586.6","","","","","","","","","","74.9","","","","","","","","","","","24.6","18.7","167509","0","1115126","","","","","","","","","","","","","","","","","","","","","","352342","10000","5.22",""
"2020-05-18","12760","","","","","","","","","","","","","","","","","","","","","","","","99.4","","","165581","0","","","","","","","","","","","","","","","","","","","","","","","","","","10.8"
"2020-05-19","12850","","","","","","","","","","","","","","","","","","","","","","","","","","","164355","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-20","12875","","","","","","","","","","","","","","","","","","","","","","","","","","","162674","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-05-21","12775","","","","","","","","","","","","","","","","","","","","","","","","96.4","","","141815","0","","","","","","","","","","","","","","","","","","","","","","","","","","9.9"
