date,close,棉花：开工率：中国（周）,新疆棉：轧花厂：加工量（日）,USDA：棉花：产量预测值：全球（月）,USDA：棉花：供给量预测值：全球（月）,USDA：棉花：国内需求消耗量预测值：全球（月）,USDA：棉花：产量预测值：中国（月）,USDA：棉花：出口数量预测值：中国（月）,USDA：棉花：国内需求消耗量预测值：中国（月）,USDA：棉花：进口数量预测值：中国（月）,USDA：棉花：期初库存预测：中国（月）,USDA：棉花：期末库存预测：中国（月）,USDA：棉花：损失量预测值：中国（月）,棉花：库存：中国主要港口（周）,棉花：港口库存（周）,棉花：商业库存：中国（周）,棉花：库存：新疆（周）,棉花：库存：中国内地（周）,棉花：纺织企业：工业库存：中国（月）,棉花：工业：库存：中国（月）,纺纱厂：棉花：折存天数（周）
"2020-08-24","12945","","","","","","","","","","","","","","","","","","","",""
"2020-08-25","12950","","","","","","","","","","","","","","","","","","","",""
"2020-08-26","12985","","","","","","","","","","","","","","","","","","","",""
"2020-08-27","12985","","","","","","","","","","","","","","","","","","","",""
"2020-08-28","13030","2.82","","","","","","","","","","","","54.4","53","196.02","76.74","64.88","","","30"
"2020-08-31","13125","","","117.53","218.09","113.05","26.5","0.13","36.5","9","36.75","35.62","0","","","","","","59.6","62.5",""
"2020-09-01","13135","","","","","","","","","","","","","","","","","","","",""
"2020-09-02","13125","","","","","","","","","","","","","","","","","","","",""
"2020-09-03","13025","","","","","","","","","","","","","","","","","","","",""
"2020-09-04","12870","5.63","","","","","","","","","","","","54.43","51","187.45","69.7","63.32","","","30.1"
"2020-09-07","12925","","","","","","","","","","","","","","","","","","","",""
"2020-09-08","12960","","","","","","","","","","","","","","","","","","","",""
"2020-09-09","12430","","","","","","","","","","","","","","","","","","","",""
"2020-09-10","12580","","","","","","","","","","","","","","","","","","","",""
"2020-09-11","12590","14.08","","","","","","","","","","","","53.84","48","175.32","64.05","57.43","","","30.5"
"2020-09-13","","","201.51","","","","","","","","","","","","","","","","","",""
"2020-09-14","12630","","112.84","","","","","","","","","","","","","","","","","",""
"2020-09-15","12800","","167.03","","","","","","","","","","","","","","","","","",""
"2020-09-16","12775","","230.21","","","","","","","","","","","","","","","","","",""
"2020-09-17","12780","","221.45","","","","","","","","","","","","","","","","","",""
"2020-09-18","12815","29.58","268.59","","","","","","","","","","","48.99","45","162.87","56.87","57.01","","","35"
"2020-09-19","","","670.61","","","","","","","","","","","","","","","","","",""
"2020-09-20","","","490.82","","","","","","","","","","","","","","","","","",""
"2020-09-21","12940","","1842.27","","","","","","","","","","","","","","","","","",""
"2020-09-22","12960","","3673.24","","","","","","","","","","","","","","","","","",""
"2020-09-23","12820","","6943.34","","","","","","","","","","","","","","","","","",""
"2020-09-24","12710","","11216.2","","","","","","","","","","","","","","","","","",""
"2020-09-25","12675","47.89","15852.65","","","","","","","","","","","48.49","44.8","153.79","51.93","53.37","","","45"
"2020-09-26","","","15133.92","","","","","","","","","","","","","","","","","",""
"2020-09-27","","","18999.25","","","","","","","","","","","","","","","","","",""
"2020-09-28","12815","","21586.23","","","","","","","","","","","","","","","","","",""
"2020-09-29","12755","","28592.45","","","","","","","","","","","","","","","","","",""
"2020-09-30","12795","","29663.95","117.2","216.65","112.69","27.25","0.13","36.5","9","36.9","36.52","0","","","","","","65.9","65",""
"2020-10-01","","","30719.79","","","","","","","","","","","","","","","","","",""
"2020-10-02","","53.52","33731.65","","","","","","","","","","","","","","","","","","43"
"2020-10-03","","","36470.51","","","","","","","","","","","","","","","","","",""
"2020-10-04","","","40566.26","","","","","","","","","","","","","","","","","",""
"2020-10-05","","","40739.72","","","","","","","","","","","","","","","","","",""
"2020-10-06","","","43087.03","","","","","","","","","","","","","","","","","",""
"2020-10-07","","","38747.61","","","","","","","","","","","","","","","","","",""
"2020-10-08","","","44546.65","","","","","","","","","","","","","","","","","",""
"2020-10-09","13295","63.38","51581.7","","","","","","","","","","","46.41","43","161.05","65.67","48.97","","","42.5"
"2020-10-10","","","47753.27","","","","","","","","","","","","","","","","","",""
"2020-10-11","","","50475.15","","","","","","","","","","","","","","","","","",""
"2020-10-12","13870","","50947.54","","","","","","","","","","","","","","","","","",""
"2020-10-13","14025","","52979.58","","","","","","","","","","","","","","","","","",""
"2020-10-14","14320","","53439.26","","","","","","","","","","","","","","","","","",""
"2020-10-15","14325","","55908.05","","","","","","","","","","","","","","","","","",""
"2020-10-16","14560","71.83","57388.01","","","","","","","","","","","40.99","40","176.33","90.32","45.02","","","41.6"
"2020-10-17","","","57529.46","","","","","","","","","","","","","","","","","",""
"2020-10-18","","","57280.47","","","","","","","","","","","","","","","","","",""
"2020-10-19","14935","","61310.9","","","","","","","","","","","","","","","","","",""
"2020-10-20","14830","","64230.74","","","","","","","","","","","","","","","","","",""
"2020-10-21","14635","","62796.12","","","","","","","","","","","","","","","","","",""
"2020-10-22","14505","","64383.56","","","","","","","","","","","","","","","","","",""
"2020-10-23","14425","78.87","65379.94","","","","","","","","","","","39.66","39","206.71","125.37","41.68","","","40.2"
"2020-10-24","","","64375.94","","","","","","","","","","","","","","","","","",""
"2020-10-25","","","64402.03","","","","","","","","","","","","","","","","","",""
"2020-10-26","14490","","63736.25","","","","","","","","","","","","","","","","","",""
"2020-10-27","14480","","64305.78","","","","","","","","","","","","","","","","","",""
"2020-10-28","14680","","66756.74","","","","","","","","","","","","","","","","","",""
"2020-10-29","14435","","68826.76","","","","","","","","","","","","","","","","","",""
"2020-10-30","14505","80.28","68754.24","","","","","","","","","","","40.3","37","233.99","154.59","39.1","","","40"
"2020-10-31","","","69159.3","116.27","215.48","114.21","27.25","0.13","37.5","9.5","36.9","36.02","0","","","","","","72","69",""
"2020-11-01","","","66021.7","","","","","","","","","","","","","","","","","",""
"2020-11-02","14375","","68567.01","","","","","","","","","","","","","","","","","",""
"2020-11-03","14310","","69819.28","","","","","","","","","","","","","","","","","",""
"2020-11-04","14475","","66202.92","","","","","","","","","","","","","","","","","",""
"2020-11-05","14360","","65422.13","","","","","","","","","","","","","","","","","",""
"2020-11-06","14050","83.1","66391.06","","","","","","","","","","","40.85","35","267.2","191.94","34.41","","","41.3"
"2020-11-07","","","65579.6","","","","","","","","","","","","","","","","","",""
"2020-11-08","","","66186.96","","","","","","","","","","","","","","","","","",""
"2020-11-09","14225","","65778.71","","","","","","","","","","","","","","","","","",""
"2020-11-10","14225","","66149.79","","","","","","","","","","","","","","","","","",""
"2020-11-11","14370","","64245.12","","","","","","","","","","","","","","","","","",""
"2020-11-12","14295","","62502.26","","","","","","","","","","","","","","","","","",""
"2020-11-13","14220","85.92","63574.32","","","","","","","","","","","43.15","35.8","301.84","226.34","32.35","","","41.6"
"2020-11-14","","","64223.06","","","","","","","","","","","","","","","","","",""
"2020-11-15","","","63560.42","","","","","","","","","","","","","","","","","",""
"2020-11-16","14270","","63865.59","","","","","","","","","","","","","","","","","",""
"2020-11-17","14150","","61809.02","","","","","","","","","","","","","","","","","",""
"2020-11-18","14145","","62219.01","","","","","","","","","","","","","","","","","",""
"2020-11-19","14360","","60797.75","","","","","","","","","","","","","","","","","",""
"2020-11-20","14265","88.73","59949","","","","","","","","","","","43.66","40","331.75","256.84","31.25","","","41.8"
"2020-11-21","","","56894","","","","","","","","","","","","","","","","","",""
"2020-11-22","","","52957","","","","","","","","","","","","","","","","","",""
"2020-11-23","14430","","57200","","","","","","","","","","","","","","","","","",""
"2020-11-24","14575","","57400","","","","","","","","","","","","","","","","","",""
"2020-11-25","14430","","54500","","","","","","","","","","","","","","","","","",""
"2020-11-26","14360","","57900","","","","","","","","","","","","","","","","","",""
"2020-11-27","14555","84.51","57450","","","","","","","","","","","44.15","43","357.4","280.51","32.74","","","42.7"
"2020-11-28","","","55078","","","","","","","","","","","","","","","","","",""
"2020-11-29","","","48972","","","","","","","","","","","","","","","","","",""
"2020-11-30","14565","","50500","116.11","215.7","114.05","27.5","0.13","37.5","9.5","36.9","36.27","0","","","","","","72.8","71",""
"2020-12-01","14480","","48100","","","","","","","","","","","","","","","","","",""
"2020-12-02","14370","","49500","","","","","","","","","","","","","","","","","",""
"2020-12-03","14425","","48100","","","","","","","","","","","","","","","","","",""
"2020-12-04","14315","73.24","49300","","","","","","","","","","","45.47","45","402.41","324.58","32.36","","","42.9"
"2020-12-05","","","50200","","","","","","","","","","","","","","","","","",""
"2020-12-06","","","47200","","","","","","","","","","","","","","","","","",""
"2020-12-07","14570","","47900","","","","","","","","","","","","","","","","","",""
"2020-12-08","14485","","48600","","","","","","","","","","","","","","","","","",""
"2020-12-09","14530","","45200","","","","","","","","","","","","","","","","","",""
"2020-12-10","14575","","44800","","","","","","","","","","","","","","","","","",""
"2020-12-11","14835","60.56","44500","","","","","","","","","","","46.88","46","430.09","350.61","32.6","","","43"
"2020-12-12","","","46300","","","","","","","","","","","","","","","","","",""
"2020-12-13","","","40600","","","","","","","","","","","","","","","","","",""
"2020-12-14","14885","","38100","","","","","","","","","","","","","","","","","",""
"2020-12-15","14820","","35500","","","","","","","","","","","","","","","","","",""
"2020-12-16","14815","","35300","","","","","","","","","","","","","","","","","",""
"2020-12-17","14845","","36300","","","","","","","","","","","","","","","","","",""
"2020-12-18","14935","49.3","37316","","","","","","","","","","","49.64","47","446.2","362.71","33.85","","","43.4"
"2020-12-19","","","36032","","","","","","","","","","","","","","","","","",""
"2020-12-20","","","35973","","","","","","","","","","","","","","","","","",""
"2020-12-21","15100","","37400","","","","","","","","","","","","","","","","","",""
"2020-12-22","14535","","35400","","","","","","","","","","","","","","","","","",""
"2020-12-23","14725","","35785","","","","","","","","","","","","","","","","","",""
"2020-12-24","14790","","33930","","","","","","","","","","","","","","","","","",""
"2020-12-25","14930","42.25","37888","","","","","","","","","","","49.45","48","461.61","376.94","35.22","","","43.6"
"2020-12-26","","","31651","","","","","","","","","","","","","","","","","",""
"2020-12-27","","","33898","","","","","","","","","","","","","","","","","",""
"2020-12-28","14865","","34500","","","","","","","","","","","","","","","","","",""
"2020-12-29","14855","","31495","","","","","","","","","","","","","","","","","",""
"2020-12-30","15040","","34029","","","","","","","","","","","","","","","","","",""
"2020-12-31","15060","","29235","113.9","213.32","115.63","27.5","0.13","38","10","36.9","36.27","0","","","","","","80","73.5",""
"2021-01-01","","38.03","26840","","","","","","","","","","","48.65","49","465.23","379.86","36.72","","","43.8"
"2021-01-02","","","25136","","","","","","","","","","","","","","","","","",""
"2021-01-03","","","31296","","","","","","","","","","","","","","","","","",""
"2021-01-04","15375","","26934","","","","","","","","","","","","","","","","","",""
"2021-01-05","15300","","26794","","","","","","","","","","","","","","","","","",""
"2021-01-06","15430","","23469","","","","","","","","","","","","","","","","","",""
"2021-01-07","15535","","23906","","","","","","","","","","","","","","","","","",""
"2021-01-08","15415","33.8","24729.6","","","","","","","","","","","47.26","48.2","463.75","379.96","36.53","","","44.5"
"2021-01-09","","","22508","","","","","","","","","","","","","","","","","",""
"2021-01-10","","","20330.5","","","","","","","","","","","","","","","","","",""
"2021-01-11","15100","","21923","","","","","","","","","","","","","","","","","",""
